,UANUM,UANAME,Population,Latitude,Longitude,4 Week Rate,4 Week TRP,CPP,CPM,AdvertisingCost,PredictedCount,ActualCount,PredictedActualDiff,PercentDiff,Households,HouseholdsPerStation,MarketSize
583,16048,"Cherokee Village, AR",3443,33.2633333,-93.0538889,1828.0,600.0,3.0,8.0,27.544,0.0,0,0.0,0.0,1503,inf,Small
584,16021,"Cherokee, IA",4662,42.7494444,-95.5513889,1003.75,250.0,4.5,18.75,87.4125,0.1,0,0.1,0.1,2065,20650.0,Small
585,16075,"Cherryville, NC",6340,35.3786111,-81.3791667,1053.8461538462,476.9230769231,2.5384615385,4.6153846154,29.261538461636,0.02,0,0.02,0.02,2529,126450.0,Small
586,16102,"Chesapeake Beach, MD",23700,38.68611110000001,-76.535,342597.875,156.25,556.5652173912999,11.014166666700001,261.03575000079,2.82,0,2.82,2.82,8500,3014.1843971631206,Small
587,16140,"Chesnee, SC",3003,35.1483333,-81.86111109999999,3712.5,300.0,13.0,4.0,12.012,0.06,0,0.06,0.06,1220,20333.333333333336,Small
588,16156,"Chester, IL",8450,37.9136111,-89.8219444,4200.0,620.0,7.3,8.0,67.6,0.0,0,0.0,0.0,2005,inf,Small
589,16171,"Chester, NY",5691,41.3625,-74.2716667,300105.0,156.25,494.375,9.6025,54.64782749999999,0.04,0,0.04,0.04,2334,58350.0,Small
590,16183,"Chester, SC",9351,34.7047222,-81.2144444,1053.8461538462,476.9230769231,2.5384615385,4.6153846154,43.1584615386054,0.04,0,0.04,0.04,3511,87775.0,Small
591,16210,"Chestertown, MD",7153,39.2088889,-76.0669444,122361.3125,156.25,205.6875,8.914375,63.76452437499999,1.22,0,1.22,1.22,2687,2202.4590163934427,Small
592,16223,"Chetek, WI",2830,45.3141667,-91.6508333,1702.8571428572,600.0,3.1428571429,7.4285714286,21.022857142938,0.02,0,0.02,0.02,1221,61050.0,Small
593,16237,"Cheyenne, WY",73588,41.14,-104.8197222,800.0,400.0,2.0,6.0,441.52799999999996,3.48,4,-0.52,-0.10400000000000001,29841,8575.0,Small
594,16264,"Chicago, IL--IN",8608208,41.85,-87.65,140155.083333333,156.25,233.6666666667,3.1816666667,27388.448453620276,269.82,348,-78.18,-0.22401146100000002,3122451,11572.34823215477,Large
595,16291,"Chickasha, OK",15739,35.0525,-97.9361111,7400.0,533.3333333333001,14.333333333299999,19.3333333333,304.2873333328087,0.14,0,0.14,0.14,6148,43914.28571428571,Small
596,16318,"Chico, CA",98176,39.7286111,-121.8363889,6363.0,400.0,16.0,4.0,392.704,7.1,7,0.1,0.0125,38470,5418.30985915493,Small
597,16372,"Childress, TX",4707,34.4263889,-100.2036111,600.0,200.0,3.0,9.5,44.716499999999996,0.0,0,0.0,0.0,1879,inf,Small
598,16426,"Chillicothe, MO",9633,39.7952778,-93.5522222,1437.5,575.0,3.125,12.0,115.59599999999999,0.0,0,0.0,0.0,3400,inf,Small
599,16453,"Chillicothe, OH",32263,39.3330556,-82.9825,2867.1666666666997,433.3333333333,7.333333333300001,9.6666666667,311.87566666774205,0.5,0,0.5,0.5,11304,22608.0,Small
600,16480,"Chilton, WI",3590,44.0288889,-88.16277779999999,4956.25,500.0,11.0,4.9166666667,17.650833333453,0.0,0,0.0,0.0,1602,inf,Small
601,16534,"Chinle, AZ",3407,36.1544444,-109.5519444,2560.0,880.0,3.4,5.0,17.035,0.06,0,0.06,0.06,958,15966.666666666668,Small
602,16561,"Chino Valley, AZ",10783,34.7575,-112.45305559999998,95000.0,300.0,332.5,8.5,91.65549999999999,0.14,0,0.14,0.14,4261,30435.714285714283,Small
603,16588,"Chipley, FL",3846,30.7816667,-85.5386111,17884.0,500.0,36.125,17.0,65.382,0.0,0,0.0,0.0,1388,inf,Small
604,16615,"Chisholm, MN",4622,47.4891667,-92.8836111,7824.285714285699,600.0,13.4285714286,5.5,25.421,0.42,1,-0.58,-0.29,2104,5009.52380952381,Small
605,16642,"Chittenango, NY",5083,43.045,-75.86694440000002,2875.0,600.0,5.5,10.5,53.371500000000005,0.16,0,0.16,0.16,1925,12031.25,Small
606,16696,"Chowchilla, CA",11843,37.1230556,-120.2591667,8432.0,800.0,10.833333333299999,8.0,94.744,0.58,1,-0.42,-0.21,4235,7301.724137931035,Small
607,16777,"Christopher, IL",3610,37.9725,-89.05333329999998,3060.0,400.0,8.5714285714,5.2857142857,19.081428571377,0.0,1,-1.0,-0.5,1621,inf,Small
608,16831,"Church Point, LA",4588,32.6608333,-92.2775,4438.727272727299,854.5454545455,5.2727272727,3.7272727273,17.1007272728524,0.2,0,0.2,0.2,1773,8865.0,Small
609,16858,"Churchville, NY",3134,43.1041667,-77.88472220000001,35908.3333333333,733.3333333333002,51.0,5.833333333300001,18.281666666562202,0.12,0,0.12,0.12,1276,10633.333333333334,Small
610,16885,"Cincinnati, OH--KY--IN",1624827,39.1619444,-84.4569444,34800.0,500.0,72.0,3.75,6093.10125,54.0,32,22.0,0.666666667,634071,11742.055555555555,Large
611,16912,"Circleville, OH",14965,39.60055560000001,-82.9461111,2867.1666666666997,433.3333333333,7.333333333300001,9.6666666667,144.6616666671655,0.24,0,0.24,0.24,5811,24212.5,Small
612,16939,"Cisco, TX",3658,32.3880556,-98.97888890000002,3502.0833333333007,766.6666666666998,5.25,3.3333333333,12.1933333332114,0.02,0,0.02,0.02,1214,60700.0,Small
613,17047,"Clanton, AL",5785,32.8386111,-86.6294444,7073.333333333299,800.0,9.3333333333,10.0,57.85,2.12,3,-0.88,-0.22,2471,1165.566037735849,Small
614,17074,"Clare, MI",5597,43.8194444,-84.76861109999999,4046.6666666666997,466.6666666667,11.0,14.666666666700001,82.08933333351992,0.04,0,0.04,0.04,2305,57625.0,Small
615,17101,"Claremont, NH",9598,43.3766667,-72.3472222,2300.0,200.0,12.0,4.0,38.392,0.1,0,0.1,0.1,3899,38990.0,Small
616,17128,"Claremore, OK",25164,36.3125,-95.6158333,15211.7647058824,564.7058823529002,29.470588235300003,3.6470588235,91.774588234554,0.16,0,0.16,0.16,10063,62893.75,Small
617,17155,"Clarinda, IA",5415,40.7419444,-95.0380556,700.0,300.0,2.5,3.5,18.9525,0.06,0,0.06,0.06,2037,33950.0,Small
618,17182,"Clarion, IA",2639,42.7316667,-93.7327778,500.0,200.0,3.0,5.0,13.194999999999999,0.0,0,0.0,0.0,986,inf,Small
619,17209,"Clarion, PA",9373,41.2147222,-79.3855556,2855.0,760.0,4.0,8.8,82.4824,0.12,0,0.12,0.12,3387,28225.0,Small
620,17236,"Clarksburg, WV",43988,39.28055560000001,-80.3447222,2548.0,400.0,6.666666666699999,7.1111111111000005,312.8035555550668,1.66,2,-0.34,-0.11333333300000001,17648,10631.325301204819,Small
621,17263,"Clarksdale, MS",17783,34.2,-90.5708333,1267.6666666667,533.3333333333001,2.8333333333,12.166666666700001,216.35983333392613,0.32,0,0.32,0.32,6304,19700.0,Small
622,17290,"Clarksville, AR",7313,35.471388899999994,-93.4663889,1600.0,720.0,2.4,3.0,21.939,0.18,0,0.18,0.18,2922,16233.333333333334,Small
623,17317,"Clarksville, TN--KY",158655,36.5297222,-87.3594444,10055.3571428571,685.7142857143,16.428571428599998,6.0714285714,963.262499995467,4.18,5,-0.82,-0.136666667,56060,13411.483253588518,Medium
624,17344,"Clarksville, TX",3121,33.610555600000005,-95.0525,1195.0,600.0,2.6,6.4,19.974400000000003,0.02,0,0.02,0.02,1224,61200.0,Small
625,17371,"Claxton, GA",4259,32.1613889,-81.9041667,1375.0,300.0,5.0,5.75,24.489250000000002,0.06,0,0.06,0.06,1541,25683.333333333336,Small
626,17398,"Clay Center, KS",4307,39.3769444,-97.1244444,1126.0,466.6666666667,2.6666666667,6.0,25.842000000000002,0.02,0,0.02,0.02,1902,95100.0,Small
627,17420,"Clayton, GA",3372,34.8780556,-83.4011111,3625.0,500.0,8.25,4.5,15.174,0.16,5,-4.84,-0.806666667,1286,8037.5,Small
628,17560,"Cle Elum, WA",3539,47.19555560000001,-120.93805559999998,2668.75,825.0,3.0,3.375,11.944125,0.64,1,-0.36,-0.18,1785,2789.0625,Small
629,17506,"Clear Lake, IA",7944,43.1380556,-93.3791667,500.0,200.0,3.0,5.0,39.72,0.12,0,0.12,0.12,3684,30700.0,Small
630,17452,"Clearfield, PA",10903,41.0272222,-78.4394444,9175.8333333333,866.6666666666998,10.833333333299999,14.0,152.642,0.18,0,0.18,0.18,4778,26544.444444444445,Small
631,17514,"Clearlake Riviera, CA",2806,34.0577778,-118.50055559999998,255338.125,156.25,417.2083333333,3.0004166667,8.4191691667602,0.04,0,0.04,0.04,1015,25375.0,Small
632,17479,"Clearlake, CA",15944,38.9583333,-122.6252778,3712.3333333333003,466.6666666667,10.0,15.0,239.16000000000003,0.14,0,0.14,0.14,7062,50442.85714285714,Small
633,17524,"Clearwood, WA",2611,46.891667,-123.038362,151865.05,142.5,261.0,6.6745,17.427119500000003,0.12,0,0.12,0.12,882,7350.0,Small
634,17533,"Cleburne, TX",35122,32.3475,-97.3863889,50775.0,400.0,155.5,3.0,105.366,0.74,0,0.74,0.74,11898,16078.378378378378,Small
635,17625,"Cleveland, GA",4399,34.5969444,-83.7633333,3625.0,500.0,8.25,4.5,19.7955,0.14,0,0.14,0.14,1721,12292.857142857141,Small
636,17641,"Cleveland, MS",15722,33.743888899999995,-90.7247222,1603.6666666667002,366.6666666667,5.0,11.666666666700001,183.4233333338574,0.14,0,0.14,0.14,5807,41478.57142857143,Small
637,17668,"Cleveland, OH",1780673,41.4994444,-81.69555559999998,110788.5625,156.25,182.25,6.158125,10965.606918125,57.7,23,34.7,1.4458333330000002,733600,12714.038128249565,Large
638,17695,"Cleveland, OK",3128,36.31,-96.4638889,15211.7647058824,564.7058823529002,29.470588235300003,3.6470588235,11.407999999908,0.0,0,0.0,0.0,1147,inf,Small
639,17722,"Cleveland, TN",66777,35.1594444,-84.8766667,1893.3333333332998,400.0,5.0,4.3333333333,289.3669999977741,1.82,1,0.82,0.41,25154,13820.87912087912,Small
640,17749,"Cleveland, TX",9960,30.341111100000006,-95.0852778,2275.0,300.0,8.25,7.25,72.21000000000001,0.1,0,0.1,0.1,3263,32630.0,Small
641,17776,"Clewiston, FL",12833,26.7538889,-80.93388890000001,26070.0,620.0,47.0,4.4,56.4652,0.1,0,0.1,0.1,3911,39110.0,Small
642,17857,"Clifton Forge, VA",5311,37.8161111,-79.82472220000002,8490.277777777801,744.4444444444,12.6111111111,4.5555555556,24.1945555557916,0.08,0,0.08,0.08,2258,28225.0,Small
643,17870,"Clifton Springs, NY",6444,41.0161111,-72.1597222,3830.0,466.6666666667,8.3333333333,4.0,25.776,0.72,1,-0.28,-0.14,2466,3425.0,Small
644,17803,"Clifton, AZ",4508,33.0508333,-109.2955556,2142.8571428572,714.2857142857001,3.2857142857,10.714285714299999,48.300000000064394,0.08,0,0.08,0.08,1813,22662.5,Small
645,17830,"Clifton, TX",3421,31.7822222,-97.5763889,1260.0,200.0,6.0,12.0,41.052,0.0,0,0.0,0.0,1046,inf,Small
646,17938,"Clinton, IA--IL",32332,41.84444439999999,-90.1886111,4950.0,533.3333333333001,9.6666666667,6.333333333300001,204.76933333225563,0.48,0,0.48,0.48,13654,28445.833333333336,Small
647,17884,"Clinton, IL",8487,40.153611100000006,-88.9644444,4195.4545454546005,636.3636363636,8.0,7.0,59.409,0.34,0,0.34,0.34,3553,10450.0,Small
648,17911,"Clinton, IN",6425,39.65694439999999,-87.39805559999998,5322.5,540.0,11.3,3.3,21.202499999999997,0.08,0,0.08,0.08,2473,30912.5,Small
649,17965,"Clinton, MO",8740,38.3686111,-93.7780556,1500.0,425.0,4.125,7.375,64.4575,0.14,0,0.14,0.14,3911,27935.714285714283,Small
650,17992,"Clinton, NC",9538,34.9977778,-78.3236111,3602.5,750.0,5.0,4.125,39.34425,0.4,2,-1.6,-0.533333333,3794,9485.0,Small
651,18019,"Clinton, OK",8426,35.515555600000006,-98.9669444,600.0,200.0,3.0,9.5,80.047,0.0,0,0.0,0.0,3103,inf,Small
652,18046,"Clinton, SC",11176,34.4725,-81.88083329999998,3712.5,300.0,13.0,4.0,44.704,0.04,0,0.04,0.04,3515,87875.0,Small
653,18100,"Clintonville, WI",4481,44.6205556,-88.76222220000002,1305.0,360.0,4.0,6.8,30.470799999999997,0.72,1,-0.28,-0.14,1849,2568.0555555555557,Small
654,18127,"Cloquet, MN",12936,46.7216667,-92.4591667,7824.285714285699,600.0,13.4285714286,5.5,71.148,1.38,2,-0.62,-0.206666667,5468,3962.3188405797105,Small
655,18154,"Clover, SC",6513,35.1111111,-81.2266667,1053.8461538462,476.9230769231,2.5384615385,4.6153846154,30.0600000001002,0.74,1,-0.26,-0.13,2393,3233.7837837837837,Small
656,18181,"Cloverdale, CA",9166,38.80555560000001,-123.0161111,3712.3333333333003,466.6666666667,10.0,15.0,137.49,0.22,0,0.22,0.22,3525,16022.727272727272,Small
657,18208,"Clovis, NM",41570,34.4047222,-103.2047222,663.3333333333001,266.6666666667,2.3333333333,11.666666666700001,484.9833333347191,0.4,0,0.4,0.4,15400,38500.0,Small
658,18235,"Clyde, OH",6039,41.3041667,-82.97527779999999,1416.0,440.0,3.6,5.0,30.195,0.06,0,0.06,0.06,2388,39800.0,Small
659,18262,"Clyde, TX",3768,32.4058333,-99.4933333,3502.0833333333007,766.6666666666998,5.25,3.3333333333,12.5599999998744,0.0,0,0.0,0.0,1355,inf,Small
660,18289,"Coalinga, CA",12702,36.1397222,-120.35916670000002,6351.75,700.0,10.0,7.75,98.4405,0.3,0,0.3,0.3,4835,16116.666666666668,Small
661,18316,"Coamo, PR",38047,18.0819444,-66.3583333,7500.0,400.0,19.0,6.0,228.28199999999998,0.12,0,0.12,0.12,13057,108808.33333333334,Small
662,18343,"Cobleskill, NY",5618,42.6777778,-74.4858333,21228.888888888898,555.5555555556,41.8888888889,5.4444444444,30.5868888886392,0.72,1,-0.28,-0.14,2022,2808.3333333333335,Small
663,18370,"Cochran, GA",6324,32.3866667,-83.35472220000003,5066.6666666667,555.5555555556,9.8888888889,5.7777777778,36.538666666807195,0.16,0,0.16,0.16,1752,10950.0,Small
664,18383,"Coco--Salinas, PR",22102,17.9794444,-66.2983333,7500.0,400.0,19.0,6.0,132.612,0.32,0,0.32,0.32,7799,24371.875,Small
665,18397,"Cody, WY",9338,44.52638889999999,-109.0558333,3361.0,280.0,12.8,5.0,46.69,0.06,0,0.06,0.06,4129,68816.66666666667,Small
666,18424,"Coeburn, VA",3179,36.9438889,-82.4641667,8906.0666666667,400.0,23.4,3.4,10.808599999999998,0.0,0,0.0,0.0,1347,inf,Small
667,18451,"Coeur d'Alene, ID",98378,47.677683,-116.780466,14843.1818181818,727.2727272727002,22.2727272727,5.090909090899999,500.83345454456014,0.74,0,0.74,0.74,39756,53724.32432432433,Small
668,18478,"Coffeyville, KS--OK",10909,37.0372222,-95.6161111,15211.7647058824,564.7058823529002,29.470588235300003,3.6470588235,39.785764705561505,0.0,0,0.0,0.0,4508,inf,Small
669,18505,"Cokato, MN",4244,45.0758333,-94.1897222,1190.0,300.0,4.0,11.0,46.684,0.04,0,0.04,0.04,1680,42000.0,Small
670,18532,"Colby, KS",5463,39.3958333,-101.0519444,1064.6666666667,466.6666666667,2.6666666667,9.0,49.167,0.14,0,0.14,0.14,2214,15814.285714285712,Small
671,18559,"Colchester, CT",10098,41.5755556,-72.3325,3830.0,466.6666666667,8.3333333333,4.0,40.392,1.34,0,1.34,1.34,3550,2649.2537313432836,Small
672,18586,"Cold Spring, MN",4324,45.4558333,-94.4286111,4944.4444444445,422.2222222222,12.222222222200001,6.1111111111000005,26.4244444443964,0.0,0,0.0,0.0,1741,inf,Small
673,18613,"Cold Spring, NY",3276,41.42,-73.955,300105.0,156.25,494.375,9.6025,31.457789999999996,0.36,0,0.36,0.36,1372,3811.1111111111113,Small
674,18667,"Coldwater, MI",16876,41.9402778,-85.0005556,1466.6666666667002,400.0,4.0,6.666666666699999,112.5066666672292,0.66,1,-0.34,-0.17,5182,7851.515151515151,Small
675,18680,"Coldwater, OH",4473,40.4797222,-84.6283333,1736.0,440.0,4.6,11.0,49.202999999999996,0.1,0,0.1,0.1,1691,16910.0,Small
676,18694,"Coleman, TX",4310,31.8272222,-99.4261111,3502.0833333333007,766.6666666666998,5.25,3.3333333333,14.366666666522999,0.0,0,0.0,0.0,1517,inf,Small
677,18712,"Colfax, CA",3144,39.1008333,-120.9522222,72659.7083333333,156.25,119.5,3.6733333333,11.548959999895201,1.5,2,-0.5,-0.166666667,1337,891.3333333333334,Small
678,18721,"Colfax, WA",2720,46.8802778,-117.3633333,1360.0,500.0,2.75,6.0,16.32,0.02,0,0.02,0.02,1216,60800.0,Small
679,18748,"College Station--Bryan, TX",171345,30.6741667,-96.3697222,5600.0,342.8571428571,18.571428571400002,7.5714285714,1297.326428566533,8.16,8,0.16,0.017777778,61616,7550.980392156863,Medium
680,18760,"Collinsville, OK",4248,36.3644444,-95.8386111,15211.7647058824,564.7058823529002,29.470588235300003,3.6470588235,15.492705882228002,0.12,0,0.12,0.12,1619,13491.666666666668,Small
681,18775,"Colonial Beach, VA",3693,38.2544444,-76.96388890000001,342597.875,156.25,556.5652173912999,11.014166666700001,40.67531750012311,0.02,0,0.02,0.02,1684,84200.0,Small
682,18802,"Colorado City, AZ--UT",8233,36.9902778,-112.975,6163.6363636364,472.72727272730003,13.5454545455,6.7272727273,55.385636363860904,0.04,0,0.04,0.04,959,23975.0,Small
683,18829,"Colorado City, TX",5948,26.3327778,-97.4391667,10655.5384615385,846.1538461538,13.3846153846,3.8461538462,22.876923077197603,0.0,0,0.0,0.0,1292,inf,Small
684,18856,"Colorado Springs, CO",559409,38.8338889,-104.8208333,13625.0,528.5714285714,25.785714285700003,4.7857142857,2677.1716428491513,22.5,15,7.5,0.46875,216129,9605.733333333334,Medium
685,19018,"Columbia City, IN",9225,41.1572222,-85.4883333,850.0,200.0,4.0,10.0,92.25,0.04,0,0.04,0.04,3866,96650.0,Small
686,19045,"Columbia Falls, MT",6029,48.3725,-114.1805556,1116.6666666667,333.3333333333,3.6666666667,4.0,24.116,0.14,0,0.14,0.14,2305,16464.285714285714,Small
687,18883,"Columbia, KY",4579,37.1027778,-85.3063889,750.0,200.0,4.0,6.0,27.473999999999997,0.08,0,0.08,0.08,1844,23050.0,Small
688,18937,"Columbia, MO",124748,38.9516667,-92.3338889,7360.0,720.0,11.0,7.9,985.5092000000001,5.18,3,2.18,0.545,50071,9666.216216216217,Medium
689,18910,"Columbia, MS",7294,31.2516667,-89.8375,1312.5,300.0,4.5,8.0,58.352,0.06,0,0.06,0.06,2775,46250.0,Small
690,18964,"Columbia, SC",549777,34.00055560000001,-81.035,20191.0714285714,885.7142857142999,23.5,3.6428571429,2002.7590714521334,24.98,30,-5.02,-0.161935484,211092,8450.440352281825,Medium
691,18991,"Columbia, TN",34965,35.615,-87.03527779999997,2712.5,700.0,4.5,14.75,515.7337500000001,1.62,4,-2.38,-0.47600000000000003,14322,8840.74074074074,Small
692,19060,"Columbiana, AL",2642,33.17805560000001,-86.60722220000002,34889.3333333333,777.7777777778,40.777777777800004,4.6666666667,12.3293333334214,0.06,0,0.06,0.06,679,11316.666666666668,Small
693,19072,"Columbiana, OH",8101,40.8883333,-80.6941667,17915.3846153846,861.5384615385001,24.1538461538,5.2307692308,42.374461538710804,0.08,0,0.08,0.08,3441,43012.5,Small
694,19315,"Columbus AFB, MS",3140,33.635698,-88.435542,5096.5,1000.0,5.625,9.375,29.4375,0.3,0,0.3,0.3,1223,4076.666666666667,Small
695,19099,"Columbus, GA--AL",253602,32.4608333,-84.98777779999998,4773.0,200.0,24.0,5.0,1268.01,7.08,8,-0.92,-0.10222222199999999,94500,13347.457627118643,Medium
696,19126,"Columbus, IN",54933,39.2013889,-85.92138890000003,2783.3333333333007,266.6666666667,11.333333333299999,11.333333333299999,622.5739999981688,7.88,2,5.88,1.96,21665,2749.3654822335025,Small
697,19153,"Columbus, KS",3272,37.1691667,-94.8438889,895.8,360.0,3.2,6.2,20.2864,0.0,0,0.0,0.0,1276,inf,Small
698,19180,"Columbus, MS",31174,33.4955556,-88.4272222,5096.5,1000.0,5.625,9.375,292.25625,1.56,2,-0.44,-0.146666667,12395,7945.51282051282,Small
699,19207,"Columbus, NE",22106,41.4297222,-97.3680556,807.25,500.0,1.75,5.25,116.05650000000001,0.84,0,0.84,0.84,8762,10430.952380952382,Small
700,19234,"Columbus, OH",1368035,39.9611111,-82.99888890000003,42830.25,156.25,70.1875,3.75125,5131.841293750001,58.26,35,23.26,0.646111111,542626,9313.868863714384,Large
701,19261,"Columbus, TX",4176,29.7063889,-96.5394444,1328.5714285714,371.4285714286,3.8571428571,10.714285714299999,44.7428571429168,0.04,0,0.04,0.04,1439,35975.0,Small
702,19288,"Columbus, WI",6623,43.3380556,-89.01527779999998,2050.0,400.0,6.0,6.833333333300001,45.257166666445904,0.1,0,0.1,0.1,2673,26730.0,Small
703,19342,"Colusa, CA",6791,39.2144444,-122.0083333,6363.0,400.0,16.0,4.0,27.164,0.04,0,0.04,0.04,2539,63475.0,Small
704,19369,"Colville, WA",4966,48.5466667,-117.90444440000002,14843.1818181818,727.2727272727002,22.2727272727,5.090909090899999,25.2814545454094,0.14,0,0.14,0.14,2290,16357.142857142855,Small
705,19396,"Comanche, TX",3988,31.8972222,-98.6033333,5508.9285714286,642.8571428571,9.785714285700001,2.3571428571,9.4002857141148,0.04,0,0.04,0.04,1337,33425.0,Small
706,19423,"Comfort, TX",2653,29.9675,-98.9047222,2400.0,200.0,12.0,36.0,95.508,0.22,0,0.22,0.22,815,3704.5454545454545,Small
707,19450,"Commerce, GA",6624,34.203888899999995,-83.4572222,1000.0,200.0,5.0,4.0,26.496,0.04,1,-0.96,-0.48,2406,60150.0,Small
708,19477,"Commerce, TX",7717,33.2469444,-95.8997222,1195.0,600.0,2.6,6.4,49.3888,0.02,0,0.02,0.02,2378,118900.0,Small
709,19504,"Concord, CA",615968,37.97805560000001,-122.03,114990.576923077,149.0384615385,193.88461538459998,3.4334615385,2114.902436946768,43.52,97,-53.48,-0.545714286,233083,5355.767463235294,Medium
710,19558,"Concord, NC",214881,35.4086111,-80.5797222,35100.0,766.6666666666998,54.3333333333,3.8333333333,823.7104999928373,10.26,13,-2.74,-0.19571428600000002,79060,7705.653021442496,Medium
711,19531,"Concord, NH",42611,43.2080556,-71.53805559999998,2300.0,200.0,12.0,4.0,170.444,4.04,6,-1.96,-0.28,17496,4330.693069306931,Small
712,19585,"Concordia, KS",5340,39.5708333,-97.6622222,2013.25,1000.0,2.25,6.0,32.04,0.08,0,0.08,0.08,2124,26550.0,Small
713,19597,"Conesus Lake, NY",4858,42.785308,-77.71373100000002,35908.3333333333,733.3333333333002,51.0,5.833333333300001,28.338333333171402,0.08,0,0.08,0.08,2095,26187.5,Small
714,19612,"Conneaut, OH",14109,41.9475,-80.55444440000002,7168.75,750.0,11.25,11.25,158.72625,0.18,0,0.18,0.18,5298,29433.333333333336,Small
715,19666,"Connell, WA",4076,46.6636111,-118.86,7650.0,200.0,38.5,7.0,28.531999999999996,0.06,0,0.06,0.06,988,16466.666666666668,Small
716,19693,"Connersville, IN",15347,39.6411111,-85.14111109999997,1266.6666666667,433.3333333333,3.3333333333,3.8333333333,58.8301666661551,0.1,0,0.1,0.1,6196,61960.0,Small
717,19720,"Conrad, MT",2578,48.1702778,-111.9452778,2031.25,550.0,4.75,6.0,15.468,0.02,0,0.02,0.02,1012,50600.0,Small
718,19755,"Conroe--The Woodlands, TX",239938,30.1577778,-95.4891667,69809.7222222222,145.8333333333,125.9444444444,2.5772222222,618.3735455502236,13.88,14,-0.12,-0.008,87283,6288.400576368876,Medium
719,19774,"Constantine, MI",4074,41.841111100000006,-85.66861109999998,2700.0,300.0,10.0,4.0,16.296,0.0,0,0.0,0.0,1355,inf,Small
720,19801,"Conway, AR",65277,35.0886111,-92.4419444,13892.0,740.0,20.7,3.5,228.4695,2.02,2,0.02,0.006666666999999999,25037,12394.554455445545,Small
721,19828,"Cookeville, TN",44207,36.1627778,-85.5016667,2917.8571428571995,785.7142857142999,4.4285714286,4.0,176.828,3.46,4,-0.54,-0.10800000000000001,17594,5084.971098265896,Small
722,19882,"Coolidge, AZ",10919,32.9777778,-111.5169444,95000.0,300.0,332.5,8.5,92.81150000000001,0.0,0,0.0,0.0,3606,inf,Small
723,19909,"Coopersville, MI",3951,43.0638889,-85.93472220000002,18370.0,440.0,45.0,5.2,20.5452,0.0,0,0.0,0.0,1475,inf,Small
724,19936,"Coos Bay, OR",31386,43.3666667,-124.21666670000002,600.0,200.0,3.0,4.0,125.544,3.08,4,-0.92,-0.184,12534,4069.4805194805194,Small
